Cover_Type,Cover_Long,Max_Coverage_pct,Observed_Date,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility
CLR,Clear,0,2023-04-18T13:53:00Z,5,7,50,10
CLR,Clear,0,2023-04-18T14:53:00Z,6.1,5,50,10
CLR,Clear,0,2023-04-18T15:53:00Z,7.2,5,0,10
SCT,Scattered,0.50,2023-04-18T17:44:00Z,9.4,3,0,10
SCT,Scattered,0.50,2023-04-18T17:53:00Z,10,4,0,10
BKN,Broken,0.88,2023-04-18T18:53:00Z,11.1,9,90,10
SCT,Scattered,0.50,2023-04-18T19:53:00Z,11.7,4,0,10
SCT,Scattered,0.50,2023-04-18T20:53:00Z,12.8,4,70,10
SCT,Scattered,0.50,2023-04-18T21:53:00Z,12.8,4,120,10
SCT,Scattered,0.50,2023-04-18T22:53:00Z,12.8,7,110,10
BKN,Broken,0.88,2023-04-18T23:53:00Z,12.2,9,110,10
BKN,Broken,0.88,2023-04-19T00:53:00Z,11.7,8,120,10
OVC,Overcast,1.00,2023-04-19T01:53:00Z,10.6,11,130,10
OVC,Overcast,1.00,2023-04-19T02:53:00Z,10,10,150,10
BKN,Broken,0.88,2023-04-19T03:53:00Z,8.9,14,140,10
BKN,Broken,0.88,2023-04-19T04:53:00Z,7.8,11,120,10
BKN,Broken,0.88,2023-04-19T06:40:00Z,7.2,13,100,10
BKN,Broken,0.88,2023-04-19T06:53:00Z,7.2,14,100,10
BKN,Broken,0.88,2023-04-19T07:53:00Z,7.2,15,100,10
OVC,Overcast,1.00,2023-04-19T08:53:00Z,7.2,18,120,10
OVC,Overcast,1.00,2023-04-19T09:53:00Z,6.7,13,100,10
OVC,Overcast,1.00,2023-04-19T10:53:00Z,5.6,17,100,10
OVC,Overcast,1.00,2023-04-19T11:53:00Z,3.9,13,100,5
OVC,Overcast,1.00,2023-04-19T13:08:00Z,2.8,13,80,8
OVC,Overcast,1.00,2023-04-19T14:23:00Z,3.9,14,100,10
OVC,Overcast,1.00,2023-04-19T14:53:00Z,4.4,15,90,10
OVC,Overcast,1.00,2023-04-19T15:53:00Z,5,14,100,10
OVC,Overcast,1.00,2023-04-19T16:53:00Z,5.6,19,100,10
OVC,Overcast,1.00,2023-04-19T17:53:00Z,6.1,16,90,10
OVC,Overcast,1.00,2023-04-19T18:53:00Z,6.7,17,110,10
OVC,Overcast,1.00,2023-04-19T19:53:00Z,7.2,15,100,10
OVC,Overcast,1.00,2023-04-19T20:53:00Z,7.2,14,110,10
OVC,Overcast,1.00,2023-04-19T21:53:00Z,7.2,14,90,10
OVC,Overcast,1.00,2023-04-19T22:53:00Z,6.7,16,90,10
OVC,Overcast,1.00,2023-04-19T23:53:00Z,6.7,20,100,10
OVC,Overcast,1.00,2023-04-20T00:53:00Z,5.6,18,90,10
OVC,Overcast,1.00,2023-04-20T02:46:00Z,3.9,7,60,4
OVC,Overcast,1.00,2023-04-20T03:36:00Z,3.9,7,50,10
OVC,Overcast,1.00,2023-04-20T04:46:00Z,3.3,8,10,10
OVC,Overcast,1.00,2023-04-20T05:36:00Z,3.3,11,60,10
OVC,Overcast,1.00,2023-04-20T06:08:00Z,3.3,12,80,10
OVC,Overcast,1.00,2023-04-20T07:22:00Z,3.3,15,100,10
OVC,Overcast,1.00,2023-04-20T08:32:00Z,2.8,18,90,3
OVC,Overcast,1.00,2023-04-20T09:15:00Z,3.3,4,0,10
OVC,Overcast,1.00,2023-04-20T09:53:00Z,3.3,8,10,10
OVC,Overcast,1.00,2023-04-20T11:34:00Z,3.9,4,60,10
OVC,Overcast,1.00,2023-04-20T12:36:00Z,3.9,7,40,10
OVC,Overcast,1.00,2023-04-20T12:53:00Z,3.9,7,50,10
OVC,Overcast,1.00,2023-04-20T14:33:00Z,4.4,11,70,10
OVC,Overcast,1.00,2023-04-20T15:22:00Z,4.4,12,70,7
OVC,Overcast,1.00,2023-04-20T15:53:00Z,4.4,13,100,5
OVC,Overcast,1.00,2023-04-20T17:10:00Z,5,9,70,8
OVC,Overcast,1.00,2023-04-20T18:36:00Z,5.6,3,10,4
OVC,Overcast,1.00,2023-04-20T19:24:00Z,5.6,7,320,5
OVC,Overcast,1.00,2023-04-20T20:49:00Z,6,6,270,8
OVC,Overcast,1.00,2023-04-20T20:53:00Z,6.1,7,260,10
OVC,Overcast,1.00,2023-04-20T21:53:00Z,5.6,12,260,9
OVC,Overcast,1.00,2023-04-20T22:53:00Z,3.9,15,260,10
OVC,Overcast,1.00,2023-04-21T00:02:00Z,3.9,16,270,10
OVC,Overcast,1.00,2023-04-21T00:53:00Z,3.9,12,260,10
OVC,Overcast,1.00,2023-04-21T01:53:00Z,3.3,12,260,10
OVC,Overcast,1.00,2023-04-21T03:42:00Z,3.3,10,250,10
OVC,Overcast,1.00,2023-04-21T03:53:00Z,3.3,11,240,10
OVC,Overcast,1.00,2023-04-21T05:44:00Z,3.3,10,240,10
OVC,Overcast,1.00,2023-04-21T06:48:00Z,4,10,230,10
OVC,Overcast,1.00,2023-04-21T07:45:00Z,3.9,9,220,10
OVC,Overcast,1.00,2023-04-21T08:36:00Z,3.3,8,210,10
OVC,Overcast,1.00,2023-04-21T08:53:00Z,3.9,10,230,10
OVC,Overcast,1.00,2023-04-21T10:27:00Z,3.3,12,240,10
OVC,Overcast,1.00,2023-04-21T10:53:00Z,3.3,12,230,10
OVC,Overcast,1.00,2023-04-21T11:53:00Z,2.8,16,240,10
OVC,Overcast,1.00,2023-04-21T13:37:00Z,2.8,11,250,10
OVC,Overcast,1.00,2023-04-21T14:27:00Z,2.8,12,250,9
OVC,Overcast,1.00,2023-04-21T15:11:00Z,2.8,13,260,10
OVC,Overcast,1.00,2023-04-21T16:22:00Z,3.3,13,260,9
OVC,Overcast,1.00,2023-04-21T17:45:00Z,3.3,14,270,9
OVC,Overcast,1.00,2023-04-21T17:57:00Z,3.9,10,260,9
BKN,Broken,0.88,2023-04-21T18:53:00Z,5,16,250,10
OVC,Overcast,1.00,2023-04-21T19:53:00Z,5,17,280,10
BKN,Broken,0.88,2023-04-21T20:53:00Z,4.4,12,270,10
BKN,Broken,0.88,2023-04-21T21:53:00Z,3.9,16,280,10
BKN,Broken,0.88,2023-04-21T22:53:00Z,3.3,11,290,10
OVC,Overcast,1.00,2023-04-22T00:37:00Z,1.7,10,300,8
OVC,Overcast,1.00,2023-04-22T01:44:00Z,1.1,9,290,10
BKN,Broken,0.88,2023-04-22T02:22:00Z,1.1,10,270,10
OVC,Overcast,1.00,2023-04-22T03:29:00Z,1.1,10,290,10
OVC,Overcast,1.00,2023-04-22T04:31:00Z,0.6,15,310,10
OVC,Overcast,1.00,2023-04-22T05:43:00Z,0.6,10,320,10
OVC,Overcast,1.00,2023-04-22T05:53:00Z,0.6,9,310,9
OVC,Overcast,1.00,2023-04-22T06:53:00Z,0.6,11,320,8
OVC,Overcast,1.00,2023-04-22T08:43:00Z,0,9,310,5
OVC,Overcast,1.00,2023-04-22T08:53:00Z,0,12,310,6
OVC,Overcast,1.00,2023-04-22T10:50:00Z,1,12,330,9
OVC,Overcast,1.00,2023-04-22T10:53:00Z,0.6,12,320,9
OVC,Overcast,1.00,2023-04-22T12:41:00Z,0,13,330,8
OVC,Overcast,1.00,2023-04-22T13:40:00Z,-0.6,14,320,3
OVC,Overcast,1.00,2023-04-22T14:32:00Z,0,17,330,6
OVC,Overcast,1.00,2023-04-22T14:53:00Z,0,17,330,10
OVC,Overcast,1.00,2023-04-22T15:53:00Z,1.1,12,350,10
OVC,Overcast,1.00,2023-04-22T16:53:00Z,1.7,15,330,10
OVC,Overcast,1.00,2023-04-22T17:53:00Z,1.7,13,340,10
OVC,Overcast,1.00,2023-04-22T18:53:00Z,1.7,16,340,10
OVC,Overcast,1.00,2023-04-22T19:53:00Z,1.7,16,310,10
OVC,Overcast,1.00,2023-04-22T20:53:00Z,1.7,11,310,10
OVC,Overcast,1.00,2023-04-22T21:53:00Z,1.7,14,320,10
OVC,Overcast,1.00,2023-04-22T22:53:00Z,1.7,14,330,10
OVC,Overcast,1.00,2023-04-22T23:53:00Z,1.7,14,320,10
OVC,Overcast,1.00,2023-04-23T00:53:00Z,1.7,10,330,10
OVC,Overcast,1.00,2023-04-23T01:53:00Z,1.7,11,350,10
OVC,Overcast,1.00,2023-04-23T02:53:00Z,1.7,10,330,10
OVC,Overcast,1.00,2023-04-23T03:53:00Z,1.7,8,340,10
OVC,Overcast,1.00,2023-04-23T04:53:00Z,1.7,8,330,9
OVC,Overcast,1.00,2023-04-23T05:53:00Z,1.7,10,320,10
OVC,Overcast,1.00,2023-04-23T06:53:00Z,1.7,8,330,10
OVC,Overcast,1.00,2023-04-23T07:53:00Z,1.1,7,310,10
SCT,Scattered,0.50,2023-04-23T08:53:00Z,0,10,310,10
CLR,Clear,0,2023-04-23T09:53:00Z,-0.6,9,320,10
CLR,Clear,0,2023-04-23T10:53:00Z,-1.1,6,320,10
FEW,Few Clouds,0.25,2023-04-23T11:53:00Z,-1.1,8,330,10
FEW,Few Clouds,0.25,2023-04-23T12:53:00Z,0,7,330,10
SCT,Scattered,0.50,2023-04-23T13:53:00Z,1.7,6,320,10
SCT,Scattered,0.50,2023-04-23T14:53:00Z,3.3,5,330,10
BKN,Broken,0.88,2023-04-23T15:53:00Z,3.9,9,310,10
OVC,Overcast,1.00,2023-04-23T16:53:00Z,3.9,8,310,10
OVC,Overcast,1.00,2023-04-23T17:53:00Z,4.4,10,240,10
OVC,Overcast,1.00,2023-04-23T18:53:00Z,5.6,7,280,10
OVC,Overcast,1.00,2023-04-23T19:53:00Z,5.6,8,280,10
BKN,Broken,0.88,2023-04-23T20:53:00Z,6.7,11,270,10
BKN,Broken,0.88,2023-04-23T21:53:00Z,7.2,9,270,10
BKN,Broken,0.88,2023-04-23T22:53:00Z,6.1,5,310,10
BKN,Broken,0.88,2023-04-23T23:53:00Z,6.1,3,300,10
BKN,Broken,0.88,2023-04-24T00:53:00Z,5.6,4,260,10
BKN,Broken,0.88,2023-04-24T01:53:00Z,5.6,3,270,10
SCT,Scattered,0.50,2023-04-24T02:53:00Z,5,3,220,10
BKN,Broken,0.88,2023-04-24T03:53:00Z,4.4,0,0,10
OVC,Overcast,1.00,2023-04-24T04:53:00Z,4.4,4,250,10
OVC,Overcast,1.00,2023-04-24T05:53:00Z,3.9,4,330,10
SCT,Scattered,0.50,2023-04-24T06:53:00Z,3.3,3,270,10
OVC,Overcast,1.00,2023-04-24T07:53:00Z,2.2,5,290,10
OVC,Overcast,1.00,2023-04-24T08:53:00Z,1.1,4,290,10
OVC,Overcast,1.00,2023-04-24T09:53:00Z,1.1,4,320,10
SCT,Scattered,0.50,2023-04-24T10:53:00Z,1.1,4,280,10
SCT,Scattered,0.50,2023-04-24T11:53:00Z,1.1,3,310,10
FEW,Few Clouds,0.25,2023-04-24T12:53:00Z,2.8,3,0,10
FEW,Few Clouds,0.25,2023-04-24T13:53:00Z,4.4,0,0,10
SCT,Scattered,0.50,2023-04-24T14:53:00Z,6.1,5,20,10
BKN,Broken,0.88,2023-04-24T15:53:00Z,5.6,6,30,10
BKN,Broken,0.88,2023-04-24T16:53:00Z,6.1,3,0,10
BKN,Broken,0.88,2023-04-24T17:53:00Z,8.3,7,270,10
BKN,Broken,0.88,2023-04-24T18:53:00Z,8.9,3,0,10
BKN,Broken,0.88,2023-04-24T19:53:00Z,8.9,7,360,10
BKN,Broken,0.88,2023-04-24T20:53:00Z,8.3,4,0,10
BKN,Broken,0.88,2023-04-24T21:53:00Z,8.3,11,30,10
BKN,Broken,0.88,2023-04-24T22:53:00Z,7.8,5,0,10
BKN,Broken,0.88,2023-04-24T23:53:00Z,7.2,8,30,10
BKN,Broken,0.88,2023-04-25T00:53:00Z,6.7,12,30,10
FEW,Few Clouds,0.25,2023-04-25T01:53:00Z,5,6,20,10
CLR,Clear,0,2023-04-25T02:53:00Z,5,7,60,10
CLR,Clear,0,2023-04-25T03:53:00Z,3.9,6,50,10
CLR,Clear,0,2023-04-25T04:53:00Z,3.3,5,70,10
CLR,Clear,0,2023-04-25T05:53:00Z,2.8,5,70,10
CLR,Clear,0,2023-04-25T06:53:00Z,2.2,5,60,10
CLR,Clear,0,2023-04-25T07:53:00Z,1.7,4,50,10
CLR,Clear,0,2023-04-25T08:53:00Z,1.1,6,70,10
CLR,Clear,0,2023-04-25T09:53:00Z,0.6,7,60,10
